timestamp,demand_mw,supply_mw,source_file
2025-02-06 10:00:00,83400.675,111155.916667,KPX_public_sukub_csv
2025-02-06 11:00:00,80641.225,111701.083333,KPX_public_sukub_csv
2025-02-06 12:00:00,75907.508333,111710.833333,KPX_public_sukub_csv
2025-02-06 13:00:00,78486.55,111345.416667,KPX_public_sukub_csv
2025-02-06 14:00:00,80245.616667,111102.0,KPX_public_sukub_csv
2025-02-06 15:00:00,81944.966667,110302.833333,KPX_public_sukub_csv
2025-02-06 16:00:00,84401.075,109267.333333,KPX_public_sukub_csv
2025-02-06 17:00:00,84723.975,109175.25,KPX_public_sukub_csv
2025-02-06 18:00:00,83722.758333,108899.583333,KPX_public_sukub_csv
2025-02-06 19:00:00,82153.008333,108893.0,KPX_public_sukub_csv
2025-02-06 20:00:00,78886.116667,108358.916667,KPX_public_sukub_csv
2025-02-06 21:00:00,76069.266667,107929.5,KPX_public_sukub_csv
2025-02-06 22:00:00,75294.233333,108022.583333,KPX_public_sukub_csv
2025-02-06 23:00:00,74435.7,107915.833333,KPX_public_sukub_csv
2025-02-07 00:00:00,71001.433333,107765.583333,KPX_public_sukub_csv
2025-02-07 01:00:00,68166.55,107472.416667,KPX_public_sukub_csv
2025-02-07 02:00:00,66553.691667,106754.333333,KPX_public_sukub_csv
2025-02-07 03:00:00,65507.5,106698.666667,KPX_public_sukub_csv
2025-02-07 04:00:00,65750.1,106896.333333,KPX_public_sukub_csv
2025-02-07 05:00:00,67342.1,106980.75,KPX_public_sukub_csv
2025-02-07 06:00:00,70810.325,107014.25,KPX_public_sukub_csv
2025-02-07 07:00:00,76543.833333,107048.166667,KPX_public_sukub_csv
2025-02-07 08:00:00,85141.145455,107308.090909,KPX_public_sukub_csv
2025-02-07 09:00:00,89209.991667,107731.333333,KPX_public_sukub_csv
2025-02-07 10:00:00,90616.736364,108494.181818,KPX_public_sukub_csv
2025-02-07 11:00:00,89826.291667,108996.5,KPX_public_sukub_csv
2025-02-07 12:00:00,85824.066667,109205.333333,KPX_public_sukub_csv
2025-02-07 13:00:00,87470.616667,109449.916667,KPX_public_sukub_csv
2025-02-07 14:00:00,87482.725,109614.833333,KPX_public_sukub_csv
2025-02-07 15:00:00,87493.175,109410.0,KPX_public_sukub_csv
2025-02-07 16:00:00,87674.066667,109197.25,KPX_public_sukub_csv
2025-02-07 17:00:00,86691.183333,109650.416667,KPX_public_sukub_csv
2025-02-07 18:00:00,85262.591667,109503.75,KPX_public_sukub_csv
2025-02-07 19:00:00,83328.341667,109479.416667,KPX_public_sukub_csv
2025-02-07 20:00:00,80249.483333,109297.0,KPX_public_sukub_csv
2025-02-07 21:00:00,77441.566667,108751.5,KPX_public_sukub_csv
2025-02-07 22:00:00,76284.341667,108578.25,KPX_public_sukub_csv
2025-02-07 23:00:00,75762.654545,108299.818182,KPX_public_sukub_csv
2025-02-08 00:00:00,72228.116667,105713.166667,KPX_public_sukub_csv
2025-02-08 01:00:00,69694.2,105528.166667,KPX_public_sukub_csv
2025-02-08 02:00:00,67764.583333,104634.583333,KPX_public_sukub_csv
2025-02-08 03:00:00,66542.125,104509.916667,KPX_public_sukub_csv
2025-02-08 04:00:00,66316.15,104598.75,KPX_public_sukub_csv
2025-02-08 05:00:00,66881.541667,104731.166667,KPX_public_sukub_csv
2025-02-08 06:00:00,68187.533333,104879.5,KPX_public_sukub_csv
2025-02-08 07:00:00,70252.766667,104554.166667,KPX_public_sukub_csv
2025-02-08 08:00:00,71784.066667,104037.833333,KPX_public_sukub_csv
2025-02-08 09:00:00,71746.675,104676.416667,KPX_public_sukub_csv
2025-02-08 10:00:00,70958.75,105342.416667,KPX_public_sukub_csv
2025-02-08 11:00:00,68814.058333,105688.083333,KPX_public_sukub_csv
2025-02-08 12:00:00,65315.116667,105518.666667,KPX_public_sukub_csv
2025-02-08 13:00:00,64244.316667,105694.0,KPX_public_sukub_csv
2025-02-08 14:00:00,63617.683333,105539.583333,KPX_public_sukub_csv
2025-02-08 15:00:00,64384.333333,104681.166667,KPX_public_sukub_csv
2025-02-08 16:00:00,67646.375,104187.333333,KPX_public_sukub_csv
2025-02-08 17:00:00,71068.066667,103519.25,KPX_public_sukub_csv
2025-02-08 18:00:00,73286.258333,103118.166667,KPX_public_sukub_csv
2025-02-08 19:00:00,73013.966667,103132.5,KPX_public_sukub_csv
2025-02-08 20:00:00,71774.718182,103124.272727,KPX_public_sukub_csv
2025-02-08 21:00:00,70058.058333,103016.916667,KPX_public_sukub_csv
2025-02-08 22:00:00,70252.575,103036.166667,KPX_public_sukub_csv
2025-02-08 23:00:00,70236.0,103027.454545,KPX_public_sukub_csv
2025-02-09 00:00:00,67219.408333,102952.666667,KPX_public_sukub_csv
2025-02-09 01:00:00,64620.958333,102829.75,KPX_public_sukub_csv
2025-02-09 02:00:00,62753.316667,102150.333333,KPX_public_sukub_csv
2025-02-09 03:00:00,61693.141667,101591.333333,KPX_public_sukub_csv
2025-02-09 04:00:00,61506.308333,101617.5,KPX_public_sukub_csv
2025-02-09 05:00:00,62121.691667,101721.5,KPX_public_sukub_csv
2025-02-09 06:00:00,63138.975,101690.916667,KPX_public_sukub_csv
2025-02-09 07:00:00,64107.366667,101666.666667,KPX_public_sukub_csv
2025-02-09 08:00:00,63490.591667,101246.0,KPX_public_sukub_csv
2025-02-09 09:00:00,60020.233333,102172.333333,KPX_public_sukub_csv
2025-02-09 10:00:00,58126.008333,102824.0,KPX_public_sukub_csv
2025-02-09 11:00:00,56284.2,103205.833333,KPX_public_sukub_csv
2025-02-09 12:00:00,54392.65,103718.5,KPX_public_sukub_csv
2025-02-09 13:00:00,54407.591667,102872.083333,KPX_public_sukub_csv
2025-02-09 14:00:00,55046.775,102826.25,KPX_public_sukub_csv
2025-02-09 15:00:00,57711.966667,103109.083333,KPX_public_sukub_csv
2025-02-09 16:00:00,62156.275,102400.166667,KPX_public_sukub_csv
2025-02-09 17:00:00,67048.166667,103326.75,KPX_public_sukub_csv
2025-02-09 18:00:00,70224.65,103548.833333,KPX_public_sukub_csv
2025-02-09 19:00:00,70269.991667,103708.0,KPX_public_sukub_csv
2025-02-09 20:00:00,69338.391667,103192.0,KPX_public_sukub_csv
2025-02-09 21:00:00,67732.591667,102804.0,KPX_public_sukub_csv
2025-02-09 22:00:00,67156.733333,102316.583333,KPX_public_sukub_csv
2025-02-09 23:00:00,66843.516667,102019.166667,KPX_public_sukub_csv
2025-02-10 00:00:00,64198.95,105900.75,KPX_public_sukub_csv
2025-02-10 01:00:00,62030.625,106357.75,KPX_public_sukub_csv
2025-02-10 02:00:00,60690.616667,105998.583333,KPX_public_sukub_csv
2025-02-10 03:00:00,60355.358333,105741.083333,KPX_public_sukub_csv
2025-02-10 04:00:00,60932.258333,105708.75,KPX_public_sukub_csv
2025-02-10 05:00:00,63288.933333,105775.416667,KPX_public_sukub_csv
2025-02-10 06:00:00,68146.775,105641.666667,KPX_public_sukub_csv
2025-02-10 07:00:00,75581.408333,106610.666667,KPX_public_sukub_csv
2025-02-10 08:00:00,83409.525,106438.25,KPX_public_sukub_csv
2025-02-10 09:00:00,84812.341667,107614.75,KPX_public_sukub_csv
2025-02-10 10:00:00,83194.8,108595.583333,KPX_public_sukub_csv
2025-02-10 11:00:00,80132.375,109523.0,KPX_public_sukub_csv
2025-02-10 12:00:00,75683.408333,110217.666667,KPX_public_sukub_csv
2025-02-10 13:00:00,78142.491667,110114.833333,KPX_public_sukub_csv
2025-02-10 14:00:00,79020.775,109994.25,KPX_public_sukub_csv
2025-02-10 15:00:00,79552.575,109563.833333,KPX_public_sukub_csv
2025-02-10 16:00:00,81482.6,108482.416667,KPX_public_sukub_csv
2025-02-10 17:00:00,82700.858333,107946.75,KPX_public_sukub_csv
2025-02-10 18:00:00,82738.583333,107946.416667,KPX_public_sukub_csv
2025-02-10 19:00:00,81280.541667,107762.5,KPX_public_sukub_csv
2025-02-10 20:00:00,78194.908333,107319.666667,KPX_public_sukub_csv
2025-02-10 21:00:00,75343.741667,107025.75,KPX_public_sukub_csv
2025-02-10 22:00:00,74433.45,106865.666667,KPX_public_sukub_csv
2025-02-10 23:00:00,73626.341667,106941.333333,KPX_public_sukub_csv
2025-02-11 00:00:00,70055.416667,106985.916667,KPX_public_sukub_csv
2025-02-11 01:00:00,67769.236364,106982.181818,KPX_public_sukub_csv
2025-02-11 02:00:00,66175.141667,106314.0,KPX_public_sukub_csv
2025-02-11 03:00:00,65289.658333,106012.25,KPX_public_sukub_csv
2025-02-11 04:00:00,65627.366667,106011.916667,KPX_public_sukub_csv
2025-02-11 05:00:00,67344.608333,105940.25,KPX_public_sukub_csv
2025-02-11 06:00:00,71174.958333,106717.416667,KPX_public_sukub_csv
2025-02-11 07:00:00,77220.5,106667.833333,KPX_public_sukub_csv
2025-02-11 08:00:00,83189.283333,107552.666667,KPX_public_sukub_csv
2025-02-11 09:00:00,81744.958333,108872.333333,KPX_public_sukub_csv
2025-02-11 10:00:00,77800.75,108533.416667,KPX_public_sukub_csv
2025-02-11 11:00:00,73605.05,108769.0,KPX_public_sukub_csv
2025-02-11 12:00:00,68203.841667,107839.416667,KPX_public_sukub_csv
2025-02-11 13:00:00,70079.033333,107998.666667,KPX_public_sukub_csv
2025-02-11 14:00:00,71346.741667,108154.666667,KPX_public_sukub_csv
2025-02-11 15:00:00,73047.583333,107178.333333,KPX_public_sukub_csv
2025-02-11 16:00:00,76229.9,106437.333333,KPX_public_sukub_csv
2025-02-11 17:00:00,78575.941667,104357.166667,KPX_public_sukub_csv
2025-02-11 18:00:00,79331.225,104522.75,KPX_public_sukub_csv
2025-02-11 19:00:00,78203.341667,104798.75,KPX_public_sukub_csv
2025-02-11 20:00:00,75376.341667,104712.5,KPX_public_sukub_csv
2025-02-11 21:00:00,72675.833333,104460.5,KPX_public_sukub_csv
2025-02-11 22:00:00,72050.291667,104485.0,KPX_public_sukub_csv
2025-02-11 23:00:00,71003.408333,104705.916667,KPX_public_sukub_csv
2025-02-12 00:00:00,66975.758333,103711.25,KPX_public_sukub_csv
2025-02-12 01:00:00,64094.236364,103316.636364,KPX_public_sukub_csv
2025-02-12 02:00:00,62641.575,103526.333333,KPX_public_sukub_csv
2025-02-12 03:00:00,61835.025,103625.75,KPX_public_sukub_csv
2025-02-12 04:00:00,62289.9,103641.833333,KPX_public_sukub_csv
2025-02-12 05:00:00,64238.716667,103669.916667,KPX_public_sukub_csv
2025-02-12 06:00:00,68250.9,103303.75,KPX_public_sukub_csv
2025-02-12 07:00:00,74140.966667,104809.583333,KPX_public_sukub_csv
2025-02-12 08:00:00,82461.45,104361.833333,KPX_public_sukub_csv
2025-02-12 09:00:00,87660.558333,105176.5,KPX_public_sukub_csv
2025-02-12 10:00:00,89302.341667,106707.416667,KPX_public_sukub_csv
2025-02-12 11:00:00,88822.55,107258.666667,KPX_public_sukub_csv
2025-02-12 12:00:00,84912.008333,106133.25,KPX_public_sukub_csv
2025-02-12 13:00:00,86803.525,105541.916667,KPX_public_sukub_csv
2025-02-12 14:00:00,86507.833333,106052.583333,KPX_public_sukub_csv
2025-02-12 15:00:00,85250.433333,105744.916667,KPX_public_sukub_csv
2025-02-12 16:00:00,84699.5,105860.333333,KPX_public_sukub_csv
2025-02-12 17:00:00,82323.833333,106436.166667,KPX_public_sukub_csv
2025-02-12 18:00:00,80603.45,106771.833333,KPX_public_sukub_csv
2025-02-12 19:00:00,79131.95,106431.083333,KPX_public_sukub_csv
2025-02-12 20:00:00,76200.925,106458.583333,KPX_public_sukub_csv
2025-02-12 21:00:00,73833.925,106603.666667,KPX_public_sukub_csv
2025-02-12 22:00:00,73209.925,106713.166667,KPX_public_sukub_csv
2025-02-12 23:00:00,72405.175,106945.083333,KPX_public_sukub_csv
2025-02-13 00:00:00,68843.883333,105909.166667,KPX_public_sukub_csv
2025-02-13 01:00:00,66448.225,105607.416667,KPX_public_sukub_csv
2025-02-13 02:00:00,64970.383333,105705.583333,KPX_public_sukub_csv
2025-02-13 03:00:00,64156.65,105827.75,KPX_public_sukub_csv
2025-02-13 04:00:00,64527.958333,105911.166667,KPX_public_sukub_csv
2025-02-13 05:00:00,66371.291667,105864.583333,KPX_public_sukub_csv
2025-02-13 06:00:00,70237.866667,106201.333333,KPX_public_sukub_csv
2025-02-13 07:00:00,76355.583333,106483.166667,KPX_public_sukub_csv
2025-02-13 08:00:00,81224.908333,107700.5,KPX_public_sukub_csv
2025-02-13 09:00:00,79362.316667,108747.083333,KPX_public_sukub_csv
2025-02-13 10:00:00,75248.775,108661.916667,KPX_public_sukub_csv
2025-02-13 11:00:00,71045.05,109545.333333,KPX_public_sukub_csv
2025-02-13 12:00:00,65914.883333,108448.5,KPX_public_sukub_csv
2025-02-13 13:00:00,68012.683333,107439.0,KPX_public_sukub_csv
2025-02-13 14:00:00,69537.816667,107476.666667,KPX_public_sukub_csv
2025-02-13 15:00:00,71396.1,107081.916667,KPX_public_sukub_csv
2025-02-13 16:00:00,75102.85,105869.666667,KPX_public_sukub_csv
2025-02-13 17:00:00,77896.525,104986.25,KPX_public_sukub_csv
2025-02-13 18:00:00,79081.733333,104520.0,KPX_public_sukub_csv
2025-02-13 19:00:00,78357.558333,104665.0,KPX_public_sukub_csv
2025-02-13 20:00:00,75586.141667,104432.5,KPX_public_sukub_csv
2025-02-13 21:00:00,72952.758333,104065.333333,KPX_public_sukub_csv
2025-02-13 22:00:00,72363.283333,103868.333333,KPX_public_sukub_csv
2025-02-13 23:00:00,71679.4,103845.636364,KPX_public_sukub_csv
2025-02-14 00:00:00,67930.066667,107611.833333,KPX_public_sukub_csv
2025-02-14 01:00:00,65199.158333,107886.916667,KPX_public_sukub_csv
2025-02-14 02:00:00,63510.733333,107836.333333,KPX_public_sukub_csv
2025-02-14 03:00:00,62776.616667,107212.583333,KPX_public_sukub_csv
2025-02-14 04:00:00,63333.183333,107256.916667,KPX_public_sukub_csv
2025-02-14 05:00:00,65008.041667,107271.416667,KPX_public_sukub_csv
2025-02-14 06:00:00,68678.633333,107172.0,KPX_public_sukub_csv
2025-02-14 07:00:00,74315.783333,106996.0,KPX_public_sukub_csv
2025-02-14 08:00:00,78626.808333,107766.5,KPX_public_sukub_csv
2025-02-14 09:00:00,76413.4,109150.583333,KPX_public_sukub_csv
2025-02-14 10:00:00,72242.766667,109375.333333,KPX_public_sukub_csv
2025-02-14 11:00:00,68039.958333,108814.333333,KPX_public_sukub_csv
2025-02-14 12:00:00,63178.991667,107065.75,KPX_public_sukub_csv
2025-02-14 13:00:00,65288.6,106179.333333,KPX_public_sukub_csv
2025-02-14 14:00:00,66724.583333,105766.25,KPX_public_sukub_csv
2025-02-14 15:00:00,68761.083333,105001.25,KPX_public_sukub_csv
2025-02-14 16:00:00,71700.083333,104421.333333,KPX_public_sukub_csv
2025-02-14 17:00:00,73667.616667,104060.0,KPX_public_sukub_csv
2025-02-14 18:00:00,74604.958333,104170.75,KPX_public_sukub_csv
2025-02-14 19:00:00,74141.441667,104352.416667,KPX_public_sukub_csv
2025-02-14 20:00:00,72110.175,104158.25,KPX_public_sukub_csv
2025-02-14 21:00:00,70137.8,103842.583333,KPX_public_sukub_csv
2025-02-14 22:00:00,70222.041667,103119.083333,KPX_public_sukub_csv
2025-02-14 23:00:00,69869.236364,102245.272727,KPX_public_sukub_csv
2025-02-15 00:00:00,66197.516667,103906.5,KPX_public_sukub_csv
2025-02-15 01:00:00,63618.716667,104071.916667,KPX_public_sukub_csv
2025-02-15 02:00:00,61753.283333,103829.0,KPX_public_sukub_csv
2025-02-15 03:00:00,61196.7,103382.583333,KPX_public_sukub_csv
2025-02-15 04:00:00,61080.058333,103503.916667,KPX_public_sukub_csv
2025-02-15 05:00:00,61829.55,103503.416667,KPX_public_sukub_csv
2025-02-15 06:00:00,63259.291667,103222.916667,KPX_public_sukub_csv
2025-02-15 07:00:00,64807.875,103169.416667,KPX_public_sukub_csv
2025-02-15 08:00:00,65383.4,102270.666667,KPX_public_sukub_csv
2025-02-15 09:00:00,64944.191667,102541.75,KPX_public_sukub_csv
2025-02-15 10:00:00,64456.558333,101921.0,KPX_public_sukub_csv
2025-02-15 11:00:00,63615.991667,101348.666667,KPX_public_sukub_csv
2025-02-15 12:00:00,61919.241667,100279.0,KPX_public_sukub_csv
2025-02-15 13:00:00,62939.541667,98765.766667,KPX_public_sukub_csv
2025-02-15 14:00:00,62430.041667,98462.525,KPX_public_sukub_csv
2025-02-15 15:00:00,61620.333333,98468.741667,KPX_public_sukub_csv
2025-02-15 16:00:00,62112.408333,98833.3,KPX_public_sukub_csv
2025-02-15 17:00:00,64306.408333,98923.808333,KPX_public_sukub_csv
2025-02-15 18:00:00,66223.291667,98695.683333,KPX_public_sukub_csv
2025-02-15 19:00:00,66116.433333,98863.025,KPX_public_sukub_csv
2025-02-15 20:00:00,65122.283333,98958.15,KPX_public_sukub_csv
2025-02-15 21:00:00,64014.0,99086.633333,KPX_public_sukub_csv
2025-02-15 22:00:00,64941.183333,99132.75,KPX_public_sukub_csv
2025-02-15 23:00:00,65041.066667,99108.758333,KPX_public_sukub_csv
2025-02-16 00:00:00,61647.808333,99455.383333,KPX_public_sukub_csv
2025-02-16 01:00:00,59141.816667,99570.166667,KPX_public_sukub_csv
2025-02-16 02:00:00,57623.016667,99572.7,KPX_public_sukub_csv
2025-02-16 03:00:00,56783.775,99314.458333,KPX_public_sukub_csv
2025-02-16 04:00:00,57028.658333,99496.425,KPX_public_sukub_csv
2025-02-16 05:00:00,57698.966667,99656.608333,KPX_public_sukub_csv
2025-02-16 06:00:00,58828.166667,99591.133333,KPX_public_sukub_csv
2025-02-16 07:00:00,59430.125,99470.083333,KPX_public_sukub_csv
2025-02-16 08:00:00,57718.883333,98618.75,KPX_public_sukub_csv
2025-02-16 09:00:00,54343.266667,99619.433333,KPX_public_sukub_csv
2025-02-16 10:00:00,52731.383333,100438.416667,KPX_public_sukub_csv
2025-02-16 11:00:00,50897.616667,101003.666667,KPX_public_sukub_csv
2025-02-16 12:00:00,48790.608333,101359.75,KPX_public_sukub_csv
2025-02-16 13:00:00,49046.783333,101400.333333,KPX_public_sukub_csv
2025-02-16 14:00:00,50668.608333,102040.666667,KPX_public_sukub_csv
2025-02-16 15:00:00,53419.091667,101243.666667,KPX_public_sukub_csv
2025-02-16 16:00:00,57125.608333,100519.166667,KPX_public_sukub_csv
2025-02-16 17:00:00,61006.375,100980.0,KPX_public_sukub_csv
2025-02-16 18:00:00,64084.141667,101129.416667,KPX_public_sukub_csv
2025-02-16 19:00:00,64420.216667,101341.416667,KPX_public_sukub_csv
2025-02-16 20:00:00,64096.166667,101179.916667,KPX_public_sukub_csv
2025-02-16 21:00:00,62889.1,100915.416667,KPX_public_sukub_csv
2025-02-16 22:00:00,62355.891667,100370.833333,KPX_public_sukub_csv
2025-02-16 23:00:00,61979.333333,100651.75,KPX_public_sukub_csv
2025-02-17 00:00:00,59241.466667,102069.416667,KPX_public_sukub_csv
2025-02-17 01:00:00,57011.625,102979.75,KPX_public_sukub_csv
2025-02-17 02:00:00,56003.025,102762.0,KPX_public_sukub_csv
2025-02-17 03:00:00,55603.666667,103079.333333,KPX_public_sukub_csv
2025-02-17 04:00:00,56562.3,102479.416667,KPX_public_sukub_csv
2025-02-17 05:00:00,59019.125,102103.083333,KPX_public_sukub_csv
2025-02-17 06:00:00,63718.45,102154.833333,KPX_public_sukub_csv
2025-02-17 07:00:00,70612.541667,102452.333333,KPX_public_sukub_csv
2025-02-17 08:00:00,76187.991667,103953.75,KPX_public_sukub_csv
2025-02-17 09:00:00,74889.875,105685.333333,KPX_public_sukub_csv
2025-02-17 10:00:00,71493.35,107118.916667,KPX_public_sukub_csv
2025-02-17 11:00:00,68109.65,107501.0,KPX_public_sukub_csv
2025-02-17 12:00:00,63687.4,107713.166667,KPX_public_sukub_csv
2025-02-17 13:00:00,66216.341667,107954.0,KPX_public_sukub_csv
2025-02-17 14:00:00,67980.1,108511.666667,KPX_public_sukub_csv
2025-02-17 15:00:00,70178.991667,107958.833333,KPX_public_sukub_csv
2025-02-17 16:00:00,73887.541667,106413.75,KPX_public_sukub_csv
2025-02-17 17:00:00,76806.25,105519.666667,KPX_public_sukub_csv
2025-02-17 18:00:00,78141.458333,104998.416667,KPX_public_sukub_csv
2025-02-17 19:00:00,77166.591667,104992.583333,KPX_public_sukub_csv
2025-02-17 20:00:00,74367.716667,104819.666667,KPX_public_sukub_csv
2025-02-17 21:00:00,71801.7,104426.166667,KPX_public_sukub_csv
2025-02-17 22:00:00,71441.133333,104161.833333,KPX_public_sukub_csv
2025-02-17 23:00:00,70830.518182,104020.727273,KPX_public_sukub_csv
2025-02-18 00:00:00,66953.891667,104128.916667,KPX_public_sukub_csv
2025-02-18 01:00:00,64469.05,104253.916667,KPX_public_sukub_csv
2025-02-18 02:00:00,62957.083333,104069.666667,KPX_public_sukub_csv
2025-02-18 03:00:00,62505.075,103462.5,KPX_public_sukub_csv
2025-02-18 04:00:00,62768.5,103586.75,KPX_public_sukub_csv
2025-02-18 05:00:00,64721.983333,103800.25,KPX_public_sukub_csv
2025-02-18 06:00:00,68754.733333,104184.5,KPX_public_sukub_csv
2025-02-18 07:00:00,74613.116667,104863.75,KPX_public_sukub_csv
2025-02-18 08:00:00,78870.883333,104990.333333,KPX_public_sukub_csv
2025-02-18 09:00:00,76936.558333,106558.166667,KPX_public_sukub_csv
2025-02-18 10:00:00,73200.283333,107435.0,KPX_public_sukub_csv
2025-02-18 11:00:00,69541.658333,107605.333333,KPX_public_sukub_csv
2025-02-18 12:00:00,64822.25,106762.75,KPX_public_sukub_csv
2025-02-18 13:00:00,67636.566667,106848.666667,KPX_public_sukub_csv
2025-02-18 14:00:00,69722.018182,106705.454545,KPX_public_sukub_csv
2025-02-18 15:00:00,71792.408333,105906.25,KPX_public_sukub_csv
2025-02-18 16:00:00,74973.35,104417.25,KPX_public_sukub_csv
2025-02-18 17:00:00,77992.75,103491.5,KPX_public_sukub_csv
2025-02-18 18:00:00,79063.316667,102742.916667,KPX_public_sukub_csv
2025-02-18 19:00:00,78549.325,102743.083333,KPX_public_sukub_csv
2025-02-18 20:00:00,75759.183333,102556.0,KPX_public_sukub_csv
2025-02-18 21:00:00,73098.208333,102171.5,KPX_public_sukub_csv
2025-02-18 22:00:00,72763.491667,101909.916667,KPX_public_sukub_csv
2025-02-18 23:00:00,72023.125,101821.666667,KPX_public_sukub_csv
2025-02-19 00:00:00,68370.208333,100584.666667,KPX_public_sukub_csv
2025-02-19 01:00:00,65804.033333,100400.666667,KPX_public_sukub_csv
2025-02-19 02:00:00,64341.916667,100347.0,KPX_public_sukub_csv
2025-02-19 03:00:00,63551.366667,100343.75,KPX_public_sukub_csv
2025-02-19 04:00:00,64199.908333,100434.666667,KPX_public_sukub_csv
2025-02-19 05:00:00,65896.441667,100420.25,KPX_public_sukub_csv
2025-02-19 06:00:00,69837.025,102042.916667,KPX_public_sukub_csv
2025-02-19 07:00:00,75132.666667,102765.666667,KPX_public_sukub_csv
2025-02-19 08:00:00,79497.408333,102544.75,KPX_public_sukub_csv
2025-02-19 09:00:00,78283.790909,102955.272727,KPX_public_sukub_csv
2025-02-19 10:00:00,74752.616667,104475.416667,KPX_public_sukub_csv
2025-02-19 11:00:00,70875.383333,105278.333333,KPX_public_sukub_csv
2025-02-19 12:00:00,65617.741667,105823.333333,KPX_public_sukub_csv
